SUBMISSION_ID,QUESTION_ID,QUESTION_TEXT,ANSWER_TEXT,ANSWER_VALUE,SUBMITTED_ON,HEARTWARMING,WORKSHOP_CODE,WORKSHOP_SF_ID,WORKSHOP_TOPIC,WORKSHOP_REGION,WORKSHOP_LOCATION,WORKSHOP_DATE,WORKSHOP_START_TIME,WORKSHOP_END_TIME,YEAR_LEVEL,SCHOOL_ACCOUNT_ID,SCHOOL_NAME,SCHOOL_STATE,SCHOOL_REGION,SCHOOL_GEOLOCATION_LATITUDE,SCHOOL_GEOLOCATION_LONGITUDE,SCHOOL_ICSEA_PERCENTILE,SCHOOL_NUMBER_OF_ENROLEMENTS,SCHOOL_AGREEMENT_OPPORTUNITY_ID,SCHOOL_AGREEMENT_NAME,SCHOOL_AGREEMENT_STAGE,SCHOOL_AGREEMENT_CLOSE_DATE,SCHOOL_AGREEMENT_AMOUNT,FACILITATORS_LIST,MENTORS_LIST,LEAD_FACILITATOR,ATSI_IDENTIFICATION,GENDER,NUMBER_OF_STUDENTS,FACILITATOR_WORKSHOP_RATING,WAS_WORKSHOP_COMPROMISED,IF_COMPROMISED_WHAT_HAPPENED,DID_WORKSHOP_DEVIATE,IF_DEVIATED_WHAT_WAS_DIFFERENT,WORKSHOP_GEMS,ANYTHING_ELSE_TO_NOTE
vgkp7l9kv913ozll,18E,I feel more connected to the people around me,DISAGREE,2,23/06/2026 15:00,FALSE,BZL374T2026,a0uMO6fgXpQQwkP,TRIBE,SA,27 Mount Gambier Rd,23/06/2026,13:00,15:00,11,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Sam Garcia : sam@lifechanger.org.au, Sophie Wilson : sophie@lifechanger.org.au",,sam@lifechanger.org.au,NO,MALE,25,4,FALSE,,FALSE,,,
vgkp7l9kv913ozll,19A,The facilitator made me feel safe and respected,NEUTRAL,3,23/06/2026 15:00,FALSE,BZL374T2026,a0uMO6fgXpQQwkP,TRIBE,SA,205 Mount Gambier Rd,23/06/2026,13:00,15:00,11,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Sam Garcia : sam@lifechanger.org.au, Sophie Wilson : sophie@lifechanger.org.au",,sam@lifechanger.org.au,NO,MALE,25,4,FALSE,,FALSE,,,
vgkp7l9kv913ozll,19B,I would recommend this workshop to other students,DISAGREE,2,23/06/2026 15:00,FALSE,BZL374T2026,a0uMO6fgXpQQwkP,TRIBE,SA,224 Mount Gambier Rd,23/06/2026,13:00,15:00,11,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Sam Garcia : sam@lifechanger.org.au, Sophie Wilson : sophie@lifechanger.org.au",,sam@lifechanger.org.au,NO,MALE,25,4,FALSE,,FALSE,,,
vgkp7l9kv913ozll,61A,What is the most valuable thing you have learnt today in the workshop?,We did group activities to get to know each other.,,23/06/2026 15:00,FALSE,BZL374T2026,a0uMO6fgXpQQwkP,TRIBE,SA,138 Mount Gambier Rd,23/06/2026,13:00,15:00,11,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Sam Garcia : sam@lifechanger.org.au, Sophie Wilson : sophie@lifechanger.org.au",,sam@lifechanger.org.au,NO,MALE,25,4,FALSE,,FALSE,,,
vgkp7l9kv913ozll,62A,Is there anything we could do to make the workshop better?,It was awkward and I didn't really connect with anyone.,,23/06/2026 15:00,FALSE,BZL374T2026,a0uMO6fgXpQQwkP,TRIBE,SA,48 Mount Gambier Rd,23/06/2026,13:00,15:00,11,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Sam Garcia : sam@lifechanger.org.au, Sophie Wilson : sophie@lifechanger.org.au",,sam@lifechanger.org.au,NO,MALE,25,4,FALSE,,FALSE,,,
um3hq57u-yzhww3ltfiuhp,18E,I feel more connected to the people around me,STRONGLY AGREE,5,23/06/2026 15:00,FALSE,BZL374T2026,a0uMO6fgXpQQwkP,TRIBE,SA,74 Mount Gambier Rd,23/06/2026,13:00,15:00,7,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Sam Garcia : sam@lifechanger.org.au, Sophie Wilson : sophie@lifechanger.org.au",,sam@lifechanger.org.au,NO,FEMALE,25,4,FALSE,,FALSE,,,
um3hq57u-yzhww3ltfiuhp,19A,The facilitator made me feel safe and respected,STRONGLY AGREE,5,23/06/2026 15:00,FALSE,BZL374T2026,a0uMO6fgXpQQwkP,TRIBE,SA,36 Mount Gambier Rd,23/06/2026,13:00,15:00,7,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Sam Garcia : sam@lifechanger.org.au, Sophie Wilson : sophie@lifechanger.org.au",,sam@lifechanger.org.au,NO,FEMALE,25,4,FALSE,,FALSE,,,
um3hq57u-yzhww3ltfiuhp,19B,I would recommend this workshop to other students,STRONGLY AGREE,5,23/06/2026 15:00,FALSE,BZL374T2026,a0uMO6fgXpQQwkP,TRIBE,SA,48 Mount Gambier Rd,23/06/2026,13:00,15:00,7,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Sam Garcia : sam@lifechanger.org.au, Sophie Wilson : sophie@lifechanger.org.au",,sam@lifechanger.org.au,NO,FEMALE,25,4,FALSE,,FALSE,,,
um3hq57u-yzhww3ltfiuhp,61A,What is the most valuable thing you have learnt today in the workshop?,That asking for help is okay - people have my back now.,,23/06/2026 15:00,TRUE,BZL374T2026,a0uMO6fgXpQQwkP,TRIBE,SA,81 Mount Gambier Rd,23/06/2026,13:00,15:00,7,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Sam Garcia : sam@lifechanger.org.au, Sophie Wilson : sophie@lifechanger.org.au",,sam@lifechanger.org.au,NO,FEMALE,25,4,FALSE,,FALSE,,,
um3hq57u-yzhww3ltfiuhp,62A,Is there anything we could do to make the workshop better?,Have it run more often during the year.,,23/06/2026 15:00,FALSE,BZL374T2026,a0uMO6fgXpQQwkP,TRIBE,SA,216 Mount Gambier Rd,23/06/2026,13:00,15:00,7,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Sam Garcia : sam@lifechanger.org.au, Sophie Wilson : sophie@lifechanger.org.au",,sam@lifechanger.org.au,NO,FEMALE,25,4,FALSE,,FALSE,,,
hhr8x8c28n1gptc2qwf2hpnw,18E,I feel more connected to the people around me,AGREE,4,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,138 Mount Gambier Rd,21/08/2025,10:00,12:00,11,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,NO,FEMALE,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
hhr8x8c28n1gptc2qwf2hpnw,19A,The facilitator made me feel safe and respected,AGREE,4,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,44 Mount Gambier Rd,21/08/2025,10:00,12:00,11,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,NO,FEMALE,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
hhr8x8c28n1gptc2qwf2hpnw,19B,I would recommend this workshop to other students,STRONGLY AGREE,5,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,83 Mount Gambier Rd,21/08/2025,10:00,12:00,11,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,NO,FEMALE,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
hhr8x8c28n1gptc2qwf2hpnw,61A,What is the most valuable thing you have learnt today in the workshop?,A sense of belonging I hadn't felt at school before.,,21/08/2025 12:00,TRUE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,181 Mount Gambier Rd,21/08/2025,10:00,12:00,11,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,NO,FEMALE,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
hhr8x8c28n1gptc2qwf2hpnw,62A,Is there anything we could do to make the workshop better?,Have it run more often during the year.,,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,75 Mount Gambier Rd,21/08/2025,10:00,12:00,11,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,NO,FEMALE,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
r6gi0dr-iipjupz5jr0y2,18E,I feel more connected to the people around me,STRONGLY AGREE,5,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,118 Mount Gambier Rd,21/08/2025,10:00,12:00,9,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,NO,MALE,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
r6gi0dr-iipjupz5jr0y2,19A,The facilitator made me feel safe and respected,STRONGLY AGREE,5,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,163 Mount Gambier Rd,21/08/2025,10:00,12:00,9,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,NO,MALE,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
r6gi0dr-iipjupz5jr0y2,19B,I would recommend this workshop to other students,STRONGLY AGREE,5,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,171 Mount Gambier Rd,21/08/2025,10:00,12:00,9,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,NO,MALE,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
r6gi0dr-iipjupz5jr0y2,61A,What is the most valuable thing you have learnt today in the workshop?,I made real friends and don't feel so alone anymore.,,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,179 Mount Gambier Rd,21/08/2025,10:00,12:00,9,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,NO,MALE,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
r6gi0dr-iipjupz5jr0y2,62A,Is there anything we could do to make the workshop better?,"Nothing really, it was great as it is.",,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,92 Mount Gambier Rd,21/08/2025,10:00,12:00,9,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,NO,MALE,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
8zn1n5rusv9i5vdcg,18E,I feel more connected to the people around me,STRONGLY AGREE,5,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,78 Mount Gambier Rd,21/08/2025,10:00,12:00,12,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,YES,NON-BINARY,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
8zn1n5rusv9i5vdcg,19A,The facilitator made me feel safe and respected,AGREE,4,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,41 Mount Gambier Rd,21/08/2025,10:00,12:00,12,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,YES,NON-BINARY,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
8zn1n5rusv9i5vdcg,19B,I would recommend this workshop to other students,STRONGLY AGREE,5,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,224 Mount Gambier Rd,21/08/2025,10:00,12:00,12,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,YES,NON-BINARY,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
8zn1n5rusv9i5vdcg,61A,What is the most valuable thing you have learnt today in the workshop?,That asking for help is okay - people have my back now.,,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,239 Mount Gambier Rd,21/08/2025,10:00,12:00,12,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,YES,NON-BINARY,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
8zn1n5rusv9i5vdcg,62A,Is there anything we could do to make the workshop better?,Maybe make the session a bit longer.,,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,225 Mount Gambier Rd,21/08/2025,10:00,12:00,12,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,YES,NON-BINARY,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
fxqfxkdzto1fgan4eio7,18E,I feel more connected to the people around me,STRONGLY AGREE,5,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,23 Mount Gambier Rd,21/08/2025,10:00,12:00,5,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,YES,FEMALE,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
fxqfxkdzto1fgan4eio7,19A,The facilitator made me feel safe and respected,STRONGLY AGREE,5,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,188 Mount Gambier Rd,21/08/2025,10:00,12:00,5,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,YES,FEMALE,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
fxqfxkdzto1fgan4eio7,19B,I would recommend this workshop to other students,AGREE,4,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,207 Mount Gambier Rd,21/08/2025,10:00,12:00,5,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,YES,FEMALE,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
fxqfxkdzto1fgan4eio7,61A,What is the most valuable thing you have learnt today in the workshop?,Our class gets along much better since the sessions.,,21/08/2025 12:00,TRUE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,27 Mount Gambier Rd,21/08/2025,10:00,12:00,5,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,YES,FEMALE,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
fxqfxkdzto1fgan4eio7,62A,Is there anything we could do to make the workshop better?,"Nothing really, it was great as it is.",,21/08/2025 12:00,FALSE,MRQ353T2025,a0uARFAT1CFkfKb,TRIBE,SA,27 Mount Gambier Rd,21/08/2025,10:00,12:00,5,0013aKsEECvl9dq,Ironbark State School,SA,Mount Gambier,-39.463299,116.548394,36,1227,006eKORdjjZK8tf,Ironbark Program 2025,Proposal/Price Quote,3/03/2026,"$12,000","Kai Murphy : kai@lifechanger.org.au, Sam Okafor : sam@lifechanger.org.au",,kai@lifechanger.org.au,YES,FEMALE,20,2,TRUE,A fire drill interrupted the middle of the session.,FALSE,,The group that struggled at the start ended up the most engaged.,Recommend a follow-up session for this cohort.
iprfp9sbtn76mzsdp5yhp,18C,I learnt skills today that I can use in everyday life,NEUTRAL,3,7/05/2026 12:00,FALSE,QSA184K2026,a0uCwUnOVj6ANRC,SKILLS,VIC,151 Ballarat Rd,7/05/2026,10:00,12:00,6,001SXt2RMZhYKYc,Doncaster Grammar School,VIC,Ballarat,-26.484897,139.799332,95,361,006GPva2A0FgB9x,Doncaster Sponsorship 2025,Negotiation/Review,30/06/2025,"$12,000","Liam Garcia : liam@lifechanger.org.au, Aisha Chen : aisha@lifechanger.org.au",,liam@lifechanger.org.au,NO,PREFER NOT TO SAY,18,4,FALSE,,FALSE,,The group that struggled at the start ended up the most engaged.,
iprfp9sbtn76mzsdp5yhp,19A,The facilitator made me feel safe and respected,DISAGREE,2,7/05/2026 12:00,FALSE,QSA184K2026,a0uCwUnOVj6ANRC,SKILLS,VIC,18 Ballarat Rd,7/05/2026,10:00,12:00,6,001SXt2RMZhYKYc,Doncaster Grammar School,VIC,Ballarat,-26.484897,139.799332,95,361,006GPva2A0FgB9x,Doncaster Sponsorship 2025,Negotiation/Review,30/06/2025,"$12,000","Liam Garcia : liam@lifechanger.org.au, Aisha Chen : aisha@lifechanger.org.au",,liam@lifechanger.org.au,NO,PREFER NOT TO SAY,18,4,FALSE,,FALSE,,The group that struggled at the start ended up the most engaged.,
iprfp9sbtn76mzsdp5yhp,19B,I would recommend this workshop to other students,DISAGREE,2,7/05/2026 12:00,FALSE,QSA184K2026,a0uCwUnOVj6ANRC,SKILLS,VIC,4 Ballarat Rd,7/05/2026,10:00,12:00,6,001SXt2RMZhYKYc,Doncaster Grammar School,VIC,Ballarat,-26.484897,139.799332,95,361,006GPva2A0FgB9x,Doncaster Sponsorship 2025,Negotiation/Review,30/06/2025,"$12,000","Liam Garcia : liam@lifechanger.org.au, Aisha Chen : aisha@lifechanger.org.au",,liam@lifechanger.org.au,NO,PREFER NOT TO SAY,18,4,FALSE,,FALSE,,The group that struggled at the start ended up the most engaged.,
iprfp9sbtn76mzsdp5yhp,61A,What is the most valuable thing you have learnt today in the workshop?,We practised some communication and planning skills.,,7/05/2026 12:00,FALSE,QSA184K2026,a0uCwUnOVj6ANRC,SKILLS,VIC,68 Ballarat Rd,7/05/2026,10:00,12:00,6,001SXt2RMZhYKYc,Doncaster Grammar School,VIC,Ballarat,-26.484897,139.799332,95,361,006GPva2A0FgB9x,Doncaster Sponsorship 2025,Negotiation/Review,30/06/2025,"$12,000","Liam Garcia : liam@lifechanger.org.au, Aisha Chen : aisha@lifechanger.org.au",,liam@lifechanger.org.au,NO,PREFER NOT TO SAY,18,4,FALSE,,FALSE,,The group that struggled at the start ended up the most engaged.,
iprfp9sbtn76mzsdp5yhp,62A,Is there anything we could do to make the workshop better?,The worksheets didn't match what we were told.,,7/05/2026 12:00,FALSE,QSA184K2026,a0uCwUnOVj6ANRC,SKILLS,VIC,56 Ballarat Rd,7/05/2026,10:00,12:00,6,001SXt2RMZhYKYc,Doncaster Grammar School,VIC,Ballarat,-26.484897,139.799332,95,361,006GPva2A0FgB9x,Doncaster Sponsorship 2025,Negotiation/Review,30/06/2025,"$12,000","Liam Garcia : liam@lifechanger.org.au, Aisha Chen : aisha@lifechanger.org.au",,liam@lifechanger.org.au,NO,PREFER NOT TO SAY,18,4,FALSE,,FALSE,,The group that struggled at the start ended up the most engaged.,
dz6s601zf88jrftf,18C,I learnt skills today that I can use in everyday life,STRONGLY AGREE,5,7/05/2026 12:00,FALSE,QSA184K2026,a0uCwUnOVj6ANRC,SKILLS,VIC,23 Ballarat Rd,7/05/2026,10:00,12:00,8,001SXt2RMZhYKYc,Doncaster Grammar School,VIC,Ballarat,-26.484897,139.799332,95,361,006GPva2A0FgB9x,Doncaster Sponsorship 2025,Negotiation/Review,30/06/2025,"$12,000","Liam Garcia : liam@lifechanger.org.au, Aisha Chen : aisha@lifechanger.org.au",,liam@lifechanger.org.au,NO,FEMALE,18,4,FALSE,,FALSE,,The group that struggled at the start ended up the most engaged.,
dz6s601zf88jrftf,19A,The facilitator made me feel safe and respected,STRONGLY AGREE,5,7/05/2026 12:00,FALSE,QSA184K2026,a0uCwUnOVj6ANRC,SKILLS,VIC,237 Ballarat Rd,7/05/2026,10:00,12:00,8,001SXt2RMZhYKYc,Doncaster Grammar School,VIC,Ballarat,-26.484897,139.799332,95,361,006GPva2A0FgB9x,Doncaster Sponsorship 2025,Negotiation/Review,30/06/2025,"$12,000","Liam Garcia : liam@lifechanger.org.au, Aisha Chen : aisha@lifechanger.org.au",,liam@lifechanger.org.au,NO,FEMALE,18,4,FALSE,,FALSE,,The group that struggled at the start ended up the most engaged.,
dz6s601zf88jrftf,19B,I would recommend this workshop to other students,AGREE,4,7/05/2026 12:00,FALSE,QSA184K2026,a0uCwUnOVj6ANRC,SKILLS,VIC,112 Ballarat Rd,7/05/2026,10:00,12:00,8,001SXt2RMZhYKYc,Doncaster Grammar School,VIC,Ballarat,-26.484897,139.799332,95,361,006GPva2A0FgB9x,Doncaster Sponsorship 2025,Negotiation/Review,30/06/2025,"$12,000","Liam Garcia : liam@lifechanger.org.au, Aisha Chen : aisha@lifechanger.org.au",,liam@lifechanger.org.au,NO,FEMALE,18,4,FALSE,,FALSE,,The group that struggled at the start ended up the most engaged.,
dz6s601zf88jrftf,61A,What is the most valuable thing you have learnt today in the workshop?,Time-management tips that have genuinely improved how I study.,,7/05/2026 12:00,TRUE,QSA184K2026,a0uCwUnOVj6ANRC,SKILLS,VIC,30 Ballarat Rd,7/05/2026,10:00,12:00,8,001SXt2RMZhYKYc,Doncaster Grammar School,VIC,Ballarat,-26.484897,139.799332,95,361,006GPva2A0FgB9x,Doncaster Sponsorship 2025,Negotiation/Review,30/06/2025,"$12,000","Liam Garcia : liam@lifechanger.org.au, Aisha Chen : aisha@lifechanger.org.au",,liam@lifechanger.org.au,NO,FEMALE,18,4,FALSE,,FALSE,,The group that struggled at the start ended up the most engaged.,
